objno_deep2,ra_deep2,dec_deep2,zquality,u_apercor,g_apercor,r_apercor,i_apercor,i2_apercor,z_apercor,flag_cfhtls,cfhtls_source,subaru_source,zhelio
13011770,214.7691117962746,52.87789735557453,4,23.661629109469754,22.78208106134966,21.823502472345282,21.445525316995635,21.491657719973468,21.18899291259518,0,0,0,0.37009484
11012832,213.907203014235,52.053812573132745,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,0.5023873
11046268,214.08804608710074,52.349492122391894,4,23.663663633814693,23.418019488668964,23.037961405995397,22.48105743293537,22.509932259834965,22.09739324789694,252,0,1,1.0281327
13100995,215.1264256598304,53.02512662453955,1,25.610039278273355,25.05244342970713,24.182873868503837,23.913961069218953,23.96210317034522,23.812668602859574,0,0,-99,0.7617042
12012565,214.33045705486325,52.53853340215983,4,22.942010941983124,22.78351955585428,22.640469573082132,22.431332082684243,22.439795982111036,22.142729697224816,0,0,0,1.3838333
13057509,215.37956637399623,53.180372654940584,4,21.672540097224008,20.745058441116353,20.231131670397257,19.96725834179533,19.989976037270495,19.84031292187979,252,0,-99,0.20046107
12021135,214.29702593461653,52.625013882892745,4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,0.6727813
14023387,215.623740017723,53.47986606675113,4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,0.59576863
11101584,213.80595937200408,52.21978739154474,4,23.709708213359722,23.48325973171456,23.446171840212646,23.40715033880968,-99.0,22.72171338146635,0,1,-99,1.148177
13041558,215.23216172837195,53.06978506867017,2,24.246122932910467,24.00391354352157,23.790022007499513,23.53676946962219,23.542745711764578,23.184394745797842,0,0,-99,1.3931206
12015940,214.6088555519925,52.60895173803874,4,23.8298538773981,23.5876278282291,23.174017162701354,22.493912815706356,22.57310059542299,22.164830095509686,0,0,0,0.9831264
12020556,214.50927188763143,52.6367084684025,1,24.306853037552134,23.678670703039995,23.490806734338836,23.437253574913512,23.451718449829194,23.37791596410229,252,0,0,0.0026183217
13058242,215.2757012341514,53.18151985644363,3,25.419969056610466,23.787232498832704,22.333716370421673,21.546948712388215,-99.0,21.271887011619555,0,1,-99,0.46600288
13019915,214.7843566295399,52.9466112703667,4,23.0990366567441,22.99815706304398,22.631321667179183,22.238129670323026,22.275598753239308,22.064227073549997,0,0,-99,0.7005101
12028212,214.75999269559398,52.754499960457906,4,24.535908857329378,24.384339855378947,24.1165794235201,23.56397405785965,23.54735110695406,23.320067254935687,0,0,0,0.84324133
13018669,215.0164686538157,52.92194514906441,4,23.24036509321395,22.536584026104425,21.692731293769096,21.40729493970581,21.430466461966773,21.21393120801608,0,0,-99,0.3720706
13019969,214.7599070317987,52.910667201693286,4,25.16647438938079,24.861640854649988,24.263669991187516,23.738863098089237,23.8163306922142,23.575788497042424,0,0,0,0.67171234
12007673,214.45074414009036,52.462483885726215,4,23.642071312749945,23.514258223248422,23.014846892001504,22.579586673785986,22.58925804653589,22.48371452331278,0,0,0,0.6623176
12021277,214.2793975176739,52.62584126690308,1,24.5896776373523,23.874327414334328,23.832619350389567,23.837789988458045,23.877172389269102,23.79171764182108,0,0,0,0.11869359
13033299,215.17943302196102,53.01804077070847,1,27.004953314772568,25.903214849337825,25.330547911910486,25.239110848375745,25.359657915583572,25.36644346124974,0,0,-99,1.7079219
12025579,214.4145248175086,52.70735261719528,3,21.451461889629655,20.187148990820234,19.618819373900298,19.349993828729197,19.36218943462798,19.16700495384019,0,0,0,0.06487969
11046354,214.08373410831723,52.33164725034703,4,24.91495757492149,24.097400077027608,23.193281521887286,22.15567560377363,22.179786887607225,21.70793300711192,252,0,1,0.83207124
13101311,214.89433046577403,53.08494498586515,4,99.0,99.0,99.0,99.0,-99.0,99.0,0,1,-99,0.8166387
13049915,215.1653768371429,53.13824352120719,2,25.24425745802182,24.254055682487177,23.72664002213611,23.359329387262804,23.38091091943265,23.1488967658084,0,0,-99,1.7446595
11014850,213.70226488114804,52.06253676449023,2,24.62544464018175,24.461170479182268,24.25896551354252,24.368509533064415,-99.0,23.654376817779042,244,1,1,1.3081516
11027482,213.71986545354525,52.18896056726226,4,25.059130874947254,24.64865524274538,24.024864209667165,23.525079939708693,-99.0,22.890549132298638,0,1,1,1.0474894
13058670,215.17423771717122,53.18007787633542,1,26.68670494164464,25.588283713186005,25.001287556828668,24.916098250702177,24.996567530844047,24.980184273770416,252,0,-99,0.87256867
12016750,214.40218833171622,52.61996471195562,4,23.676541958972543,22.46096611212884,21.30842920224021,20.205289068107643,20.263543979441327,19.83961839484663,0,0,0,0.7437654
11031333,214.2108407002066,52.2234951467326,3,24.932688968232135,24.4166952253162,23.710227550994432,22.87417609165482,22.917811993894258,22.416505884861333,0,0,1,0.93854874
12016180,214.51398326630414,52.5955009753452,4,24.14851206609446,23.970930769722667,23.424940710762915,23.136610866031138,23.166743478091046,23.24948520336097,0,0,0,0.5559027
14033580,215.87267589401836,53.59626833945731,3,24.837812895880795,24.62319105348548,23.445438891323978,22.824420897552134,-99.0,21.93875639896625,0,1,-99,1.1232909
13100773,214.93385887259797,52.97268578090734,1,25.827739090874317,24.94656348196177,24.622684932877736,24.544673761562102,24.588532135843696,24.39488056598959,0,0,-99,0.85946953
11008359,213.70493087460002,52.002276733752524,4,23.960467739481444,23.832509312988503,23.630890389816006,22.97849615544595,-99.0,22.759919662149755,244,1,1,0.94756436
11013706,213.87304772096294,52.02322123704107,4,24.72843500691594,24.497518506230424,24.01163280193333,23.711006342455953,-99.0,23.45465129877756,0,1,1,0.6508285
13050321,215.18977622558032,53.14693143151817,2,25.429808222758865,24.574816724016788,24.09874951724864,23.930145808118695,23.943515936070767,23.777472198861464,0,0,-99,0.24701175
11026369,213.96717626953776,52.17460592127827,4,23.489138951283984,23.43273652226765,23.060614080817896,22.74161521420387,-99.0,22.1687337587971,0,1,1,1.1073822
13010475,214.98252509927488,52.85438085491478,4,24.410286652392582,23.67600784949445,22.98069001489177,22.763760177575943,22.80025720041566,22.608088966981708,0,0,-99,0.333493
13017327,215.2184840478973,52.93956361300661,4,18.17041357457551,17.924824011361512,18.004028373336315,17.991978466390332,17.942346786880325,18.06783707452713,1,0,-99,0.675804
13034405,215.08716102309006,53.01082637580839,4,24.105189198838133,23.83637433110394,23.367361087208813,22.73153014097046,22.767391208258804,22.565778609791014,0,0,-99,0.7477474
12007894,214.43410585267043,52.47911969997358,4,24.256783189587726,23.620107849638057,22.84668428234696,21.91426256221846,21.983718055556942,21.498385362556114,0,0,0,0.901302
13043496,215.01648532382714,53.07844436788582,2,28.015927978871257,26.357207995959374,25.372301573339893,25.027789039576582,25.084670364771746,24.764101861315158,0,0,-99,0.121147186
13059100,215.09267448786508,53.20853051533777,1,23.337245378465237,23.143714266793435,22.947695775835726,22.63260318502638,-99.0,22.27943499644742,0,1,-99,0.7827944
14016641,215.92349305893734,53.429112042640554,4,21.591865682689722,20.96785036589294,20.11559579373101,19.681764296874842,-99.0,19.436004723566295,0,1,-99,0.41348696
13100224,215.19541023024723,52.88895700655121,1,24.188173143743267,24.0115824923707,23.854617164658542,23.40560373000549,23.440424725458794,22.90288416982964,0,0,-99,1.3914337
11020442,213.7550919479138,52.12316774337705,2,24.294033406963944,24.35259450405394,23.925710335299943,23.440378207018313,-99.0,22.720297085992406,0,1,1,0.92242974
12024012,214.72940185246142,52.704585538143874,3,24.431828421250312,24.293550139095064,23.99344301422029,23.661065585996166,23.74819775965039,23.10719521684261,0,0,0,1.2757072
13033070,215.28968462055508,53.05386739458481,4,24.786371411686307,24.370271141309217,23.65617973129626,23.235744599840594,23.265379584243448,23.146547030711947,0,0,-99,0.5616231
13013425,214.53185734977714,52.84493380146159,1,24.144265509451095,23.86982167921236,23.829279035336825,23.84883283606341,23.83024364257421,23.85749609922957,0,0,0,0.17277229
12028555,214.64420777688343,52.75921602099697,1,24.40856449288057,24.201134279832623,24.13221212442113,23.92568340184103,23.943086488795952,23.89114789973808,0,0,0,0.7964881
13049644,215.24548372314325,53.13091464138415,4,24.16392290222944,23.950863740580594,23.539134362379052,22.98191893339201,23.035824820323118,22.569085101142996,0,0,-99,1.0295644
14023985,215.46631703801165,53.47443018008198,4,24.50372605372432,24.252417151845673,24.07427890977113,23.863930151248596,-99.0,23.424639644006856,0,1,-99,1.1591866
14039904,215.66266945883055,53.6127098712459,4,24.489453582795342,23.71444207028294,22.723462007661706,22.186182052742396,-99.0,21.970848272533683,0,1,-99,0.5624034
12011669,214.55966014046174,52.520436717619305,-2,29.61902449661743,26.62844844132472,25.39159941702738,23.83303853263484,23.90724597460038,23.233587866109257,0,0,0,0.40288138
14007308,215.41435967245403,53.301751628227066,4,25.864670612750654,24.80844164313366,23.886534226588314,22.78434428639637,-99.0,22.323222414897376,0,1,-99,0.7585833
14012230,215.60229332003627,53.374902159976045,4,24.464791758312366,23.825087868481855,23.32533441340814,23.08401285468387,-99.0,22.914734465244628,0,1,-99,0.25923407
11013146,213.9110593254313,52.02949787838588,1,23.56282873275889,23.41161786797437,23.27841575797197,23.259071385513014,-99.0,22.96347504736334,0,1,1,0.7163491
14023769,215.62219791171597,53.46008735814394,1,25.85297233786153,24.70856787935991,24.293049025397547,24.00410799355677,-99.0,24.034484542334773,0,1,-99,0.5131146
13041930,215.1999415061421,53.084292452113004,1,24.161268080063603,23.86144953049847,23.755971669636022,23.634019947121534,23.63292708071245,23.46175169720429,0,0,-99,0.5887833
12016507,214.33097253688464,52.59741599894187,1,99.0,99.0,99.0,99.0,-99.0,99.0,244,1,0,0.54333526
12100723,214.7702451245576,52.640639577730326,2,24.27920781893827,23.76115429472225,23.117317323865148,22.86558731567695,22.916298041042666,22.80026747390568,0,0,0,0.4714519
11032261,214.0463708883462,52.23684561345908,4,99.0,99.0,24.65550054137957,23.459327190993985,99.0,23.52492284880726,252,0,1,1.0026689
12027461,214.93733193115415,52.78893547809275,4,24.231582848212206,23.645969505925166,23.15631995604587,23.027133264928107,23.060558703346832,22.997045168036156,0,0,0,0.2903936
12025136,214.4809067551687,52.72757492389064,2,25.282715055517787,24.73653074350171,24.11655790474939,23.459672205734158,23.520643550384545,22.830338835973578,0,0,0,1.3837271
12025370,214.37461351405977,52.72821465134621,4,24.638062286660922,24.359996467086052,23.89942183166285,23.13366347609289,23.207235526861,22.82089533485322,0,0,-99,0.93375117
13048035,215.45588259072147,53.12258759600081,2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,1.4689856
13016658,215.18123182818485,52.929067130666226,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,0.9590477
14100840,215.54196517353876,53.41043403395088,4,24.077899066265278,23.748256443315906,23.37275773244141,22.76641216826057,-99.0,22.553793700686455,0,1,-99,0.9461566
13019701,214.8183718961891,52.9229401438497,1,25.192332478611792,24.609478213673743,24.464655690764904,24.430821657991668,24.488237718851696,24.436822584027038,0,0,-99,0.9063919
12020265,214.5573743740305,52.63705215297523,4,24.526765074323418,24.268348452409118,24.11305040933246,23.866958686158014,23.884890354743273,23.611838728768607,0,0,0,1.599494
12012194,214.45889925962692,52.561795525583875,4,25.429165977683294,24.592112845545543,23.448857949623466,22.38644010446211,22.467258715455767,21.832436420242235,0,0,0,0.9796123
12012849,214.27364348196267,52.54169813833778,2,22.17880472019228,22.113996623864683,21.992228309562325,21.787629245659968,21.684742029556464,21.726547762879715,1,0,0,1.5413138
14007174,215.47829089611906,53.29130121340131,4,24.39130520492228,23.89901000427015,23.134991682394503,22.446594865345403,-99.0,22.346600993786133,0,1,-99,0.68723214
12016419,214.49999119212578,52.58436570347476,4,23.656904291412175,23.501575074217193,23.188129524088225,22.556017164093603,22.633260125535568,22.240179728535452,0,0,0,0.9983952
13035823,214.8539867786219,53.027601052381215,4,25.667092896711807,24.348437557074746,22.9965757328779,21.981454569069975,22.026055049227157,21.690634307790603,0,0,-99,0.68026066
14016772,215.78422685470494,53.38507560544531,1,24.61696037498223,24.308404250713178,24.04531192290133,23.813356043752023,-99.0,23.710197714514923,0,1,-99,1.0358927
13018880,214.8805842376921,52.90915922330896,4,24.39499368863857,24.21117289350617,23.725226585118964,23.253332736198487,23.304679597080494,22.75823582582051,0,0,-99,1.1793295
11043854,214.38059375845896,52.358709269383326,3,23.51467813465541,23.38479870070597,23.181777426451312,22.74345743797897,22.799617445392737,22.361635181246715,0,0,0,1.0397557
13049000,215.3548849765216,53.16211687192117,1,25.149391778737396,24.023190864303487,23.467812688850707,23.350352226405338,23.356708963746218,23.290922245565888,0,0,-99,1.0249527
13024037,215.33741250873533,52.99047154260916,4,25.19173202098383,24.09269494247712,22.806804223346077,21.908983083560727,21.950377412411292,21.53474905259301,0,0,-99,0.6363716
12015003,214.75668650880988,52.60396086423134,4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,0.7099332
14012879,215.53896745134946,53.33201066865877,4,23.95103320610333,23.910675790500797,24.047164641406003,23.625152957172073,-99.0,23.682301719037568,0,1,-99,0.94595325
12007646,214.52739468098983,52.45527576090171,4,23.821015019573007,23.59453263062893,23.17233410445569,22.528653930446968,22.593626165107924,22.21528074622178,0,0,0,0.98599434
13057910,215.30812014806864,53.20560939364077,4,24.435317431703453,23.771825850461518,22.950382529690593,21.936793775211832,-99.0,21.440745168773454,0,1,-99,0.8865182
13020539,214.6951653519171,52.945701726406696,1,25.146507874207256,24.125072690477626,23.617077418234057,23.381636003660027,23.371564103357166,23.26231588033,0,0,0,1.6646876
14008427,215.180062880834,53.30240275085089,4,99.0,99.0,99.0,99.0,-99.0,99.0,244,1,-99,1.2696718
13064536,215.3027143497006,53.23939608044384,1,23.92431245249448,23.45789645829748,23.277025378724918,23.012471073805802,-99.0,22.941664055417903,0,1,-99,0.7527154
11032634,214.09058737473092,52.210347756915326,4,23.04530791035894,23.03845565991849,23.07310783307943,22.9817175920517,22.97563988469849,22.737464919518924,252,0,1,1.1665744
11051269,214.31162564651774,52.364084460841696,4,23.543954279713365,22.773099456573593,21.915359900917068,21.584643835942334,21.5981959422416,21.391677904011907,0,0,0,0.35658678
12015461,214.66154811366542,52.59717920370895,4,24.39968737276786,23.99123351263365,23.83501921176124,23.573694857773777,23.591498337359326,23.368449118098535,252,0,0,1.5877603
12008449,214.28534066949302,52.50928029520492,4,23.58222438670615,23.31489884951497,22.724990458205507,22.372338558164273,22.396334290324734,22.415190100724946,252,0,0,0.4648732
13027784,214.76156390671554,52.96416060294723,3,25.7121979718938,24.218046778652763,22.72301517067478,21.526447343008854,21.598981651983507,21.114066778753788,0,0,-99,0.66103524
14043949,215.757351598236,53.678757638146635,4,24.521505984040534,24.326148431480657,23.979902301780992,23.42769532383942,-99.0,23.043972782494063,0,1,-99,1.0390276
13048595,215.46199453946903,53.159134996174544,4,24.10849146901905,23.989762003879218,23.66020239267021,23.287705779970448,-99.0,22.71538864025721,244,1,-99,1.1549604
12012060,214.45368581397761,52.547375249784636,4,26.4941801446309,25.159323610310015,23.67769915915033,22.521461264260765,22.58398553286025,22.08100303725582,0,0,0,0.6830922
11038393,214.24723302489588,52.28826614845093,4,26.19886017918872,24.64297500852407,23.19016250890242,21.986869046868414,22.023350341366328,21.54594663712655,0,0,0,0.67272514
13020292,214.69905997112556,52.93818554136669,4,24.236238076310983,24.04813013393222,23.83875170721402,23.504932817719023,23.540450213948155,23.08671200569812,0,0,0,1.2076061
13034554,215.03902429493704,53.02237168115971,4,22.698922238812443,22.025973288413514,21.73601082474206,21.607532323061708,21.58738850654221,21.559141051034562,0,0,-99,0.036839917
11051160,214.3294864794871,52.381978924058785,4,26.85760451057261,25.188326952828955,23.43406536145872,22.138034723934364,22.229051208333885,21.522244570199348,0,0,0,0.8133442
13043737,214.991226293693,53.070914629730396,4,23.75922800135076,23.560174994484953,23.35332034695324,22.792970704821965,22.79330370028496,22.599587649673687,0,0,-99,0.87402385
13011205,214.84664063039145,52.84209458612895,4,23.977081479728703,23.793711762849348,23.337555887879,22.917330368324482,22.948462117836627,22.38666826632802,0,0,0,1.2274363
11051221,214.35612415966608,52.40174848391507,4,22.5583323702253,22.44446475197585,22.164975624524587,21.73434324687376,21.733271791618172,21.525011204048663,0,0,0,0.767912
13019795,214.8089252559083,52.94634757540189,1,24.818571512734813,24.508632211138444,24.438082815550544,24.438921636510457,24.34043711974362,24.236898433235755,0,0,-99,1.67124
12016013,214.57689951673646,52.617836439028906,4,26.178633399014686,23.951063064855923,22.35901102834302,21.128607811403857,21.197996022826796,20.724747459200465,0,0,0,0.6436907
13019401,214.83413638067722,52.9249844806327,3,24.118810592514613,24.002574597734867,23.276411675722766,23.021661141840653,23.00604908074072,22.94112376973526,0,0,-99,0.49213293
12023560,214.87394739750965,52.688482374636806,4,23.75294619212906,23.62127046705343,23.43661039453063,22.97984602354399,23.06021063413974,22.613690892461722,0,0,0,1.0394224
13033223,215.30694915640163,53.02963966972311,4,24.94570034386099,24.446758857128145,23.554733042487733,22.56330343915543,22.659364498368483,21.91323320483785,0,0,-99,0.9771914
11101409,214.2083463769614,52.39084965665825,3,24.914084357804448,24.650593070691297,24.031852020948886,23.229374126401865,23.271328959905517,22.639126448521274,0,0,0,1.0231518
13019809,214.75952146529784,52.93512301663577,4,25.49437613606381,25.027246745133617,24.43694891675252,24.111042503938265,24.09654349950654,23.982991884193247,0,0,-99,0.49207065
11032083,214.13858581684536,52.216984267847494,2,25.090098082304575,24.40300443875259,23.359924402209245,22.8642311247844,22.858737728040804,22.664921743088563,0,0,1,1.093763
12016046,214.5921751040144,52.58889881003415,4,23.804608747484195,23.19093171394843,22.507587382684132,22.243132954055728,22.256902998290098,22.044263960887907,0,0,0,0.35769704
12024115,214.77278446217414,52.69932965435146,4,25.121123335483166,24.91980411517623,24.49920227214842,23.965669177702395,23.985042421610167,23.818810300339095,0,0,0,0.73402804
13035994,214.91116195667345,53.03241398597311,4,24.683336686431524,24.324250171478287,23.59156171771899,23.400118751559223,23.408586831277947,23.332215215781574,0,0,-99,0.4550355
13033954,215.1414078483356,53.022408548378735,4,23.78396593193141,23.612781761107822,23.28055509188596,22.797429278896946,22.850442702373506,22.332359873035923,0,0,-99,1.1176369
13028073,214.8359188735864,53.00350020008045,4,24.184465247588886,23.995407816702837,23.550800652671732,23.120040430500964,-99.0,23.085501312792417,0,1,-99,0.67514485
12027683,214.94632615717381,52.76829014797113,4,23.959274378646803,23.672524906115804,22.897529714940404,22.580843678616343,22.600718536756904,22.519904587589032,252,0,0,0.5492322
13004976,214.61043615114448,52.81893964674964,3,23.81364253638252,23.70468627553226,23.38854750363761,23.053921460065222,23.164380397434,22.616928225953195,0,0,0,1.2688557
14008419,215.20114127640272,53.30554395355284,4,99.0,99.0,99.0,99.0,-99.0,99.0,244,1,-99,0.6071139
11051177,214.30534314744702,52.367071263530306,4,23.906740200956698,23.771435934268823,23.52260462660282,23.246392717635537,23.26478972505489,22.83152785804532,0,0,0,1.2938701
14021592,216.0040062162712,53.46353367733468,4,20.857313814714644,19.90470555414502,19.489728981861703,19.156880549922217,-99.0,19.07666586151032,244,1,-99,0.119497366
12004803,214.17152940674413,52.42185775761391,4,23.845099787635295,23.60351181111877,22.929129780937956,22.520767727105962,22.540221406993638,22.47336346802633,0,0,0,0.6039487
13009668,215.10864680874283,52.88385375047801,4,24.033142829685534,23.927939374780568,23.69043342111063,23.200220042719206,23.266645949134062,22.920411063486323,0,0,-99,1.0933574
13017883,215.048673235915,52.9466136834526,4,23.176847535177437,22.35313333517188,21.896265989018872,21.626574443066534,21.658385422418437,21.59734170273142,0,0,-99,0.16080369
12015314,214.76429213132664,52.604540821004775,4,24.479573578182087,23.891760596330972,23.302876261720982,23.154081537232155,23.18258195786841,23.00657666995631,0,0,0,0.33186448
11025140,214.1572484214374,52.17084242803685,2,24.581810679689184,24.18263080425294,23.583986853832002,22.90387510533532,-99.0,22.373975990127594,0,1,1,0.99097097
11020085,213.89687267998295,52.11375350452727,4,24.188071459830272,24.223927869487564,23.948583749927483,23.290180039898296,-99.0,23.109577417599418,0,1,1,0.9874451
14016922,215.8229771839304,53.41114485180151,1,25.264284110190903,24.950641270459425,24.046137624286228,23.036372420504325,-99.0,22.513639313803548,0,1,-99,0.53695285
12004125,214.36219038223305,52.41409662213118,2,25.16962262490615,24.3471391393795,23.413143373445582,22.282888057717088,22.292711627828993,21.71168256157086,0,0,0,0.9984925
11033429,213.89330925637904,52.21759922079582,4,24.92138686869994,24.712797837387544,23.937857918506865,23.596658966804227,-99.0,24.038172549264115,0,1,1,0.5477548
13058558,215.1964620697626,53.20632443386421,1,99.0,99.0,99.0,99.0,-99.0,99.0,0,1,-99,1.3239288
13036470,214.81338935998227,53.03736700445006,4,24.366218937399655,24.151057425382433,23.753794315716956,23.114330280603994,23.14753631902108,22.953041488843628,0,0,-99,0.78188896
14006006,215.65480858296434,53.3081722852512,3,24.780016059550082,24.174139309407007,23.49628528659802,23.600535616404944,-99.0,23.290245908947224,0,1,-99,0.2712526
12025570,214.3847579707094,52.716333783107984,4,22.11043009772578,21.59406950072206,20.79493559378495,20.495084427449807,20.508577223768306,20.320964866376986,0,0,0,0.4523351
12016397,214.4651480030311,52.60022524629676,4,24.373783270618187,24.24449696748749,23.984460451871854,23.402438647088896,23.474910542752166,23.052423189093417,0,0,0,0.9994551
11014882,213.6732421881031,52.0380720993071,1,25.3175106393093,24.863544602276395,24.592195780916256,24.676089854002207,-99.0,22.946873107769886,244,1,-99,0.0036694598
12000838,214.461691721164,52.37308604195641,1,25.04923262157774,24.682505128657354,24.00134197104143,23.721275433857873,23.751110077874237,23.70407611498657,0,0,0,1.3632722
14018518,215.4579578492363,53.38291114288586,1,23.781726345429888,23.714433376120404,23.82349305817478,23.68630812668959,-99.0,23.729982699968225,0,1,-99,0.5961454
13033086,215.30205823538466,53.04422914936731,1,24.795392304577682,24.476039052302962,23.754853860400758,23.397229496984142,23.407124553698175,23.272332543673418,0,0,-99,0.17405044
12008314,214.2863020435723,52.47892553411111,1,23.952276469929284,23.76666440859329,23.652730247894596,23.597821297920863,23.591171819958014,23.58687914693033,0,0,0,0.39049423
13018995,214.90268421473,52.91890148166567,1,99.0,27.333671414892674,25.54877847996356,25.1434985250114,25.137291050127768,25.01471110583128,0,0,-99,0.65736705
12012880,214.2992925570533,52.55467978692013,4,26.083532327354305,24.135608670669765,22.70202779464805,21.975570381040725,22.001293504448185,21.66182902863604,0,0,0,0.46276596
13017838,215.0670800803725,52.94218112863746,4,24.150680120438196,23.861431149912995,23.394622752582347,22.71453219284089,22.75693762835593,22.57701099800996,0,0,-99,0.748456
12027916,214.8662179153689,52.7531965784583,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,1.0369765
14027983,215.8665162031825,53.55331843733438,4,28.934372468553434,24.668461017152016,22.85860530631355,21.695990243793382,-99.0,20.90083973871273,244,1,-99,0.9859619
14006935,215.45441933749726,53.319439954837435,3,24.30069689815517,23.53798577637382,22.873856173148354,21.876819193299372,-99.0,21.760511918642937,0,1,-99,0.76652545
12007615,214.59779149077144,52.477389496416436,4,22.314117906768924,21.02854593897935,20.028852301944976,19.556654041635316,19.583508099184886,19.319424254299413,0,0,0,0.28167856
14016637,215.8969439881385,53.43034637748406,4,23.91792177974919,23.750929810410803,23.496862708371644,22.93229545637347,-99.0,22.610469702643673,0,1,-99,0.973793
12004431,214.3015840843909,52.45129236160392,3,25.002750897352087,24.629438515052104,23.901087004649995,23.150254772518604,23.211359433161373,22.635034193588172,0,0,0,1.023984
14029277,215.57307633588076,53.497436372701486,1,24.2733348314191,23.77887992508654,23.55264184791504,23.41582248009153,-99.0,23.316195423218407,0,1,-99,0.4270431
12023907,214.8001977705701,52.708204402719275,2,25.657306699635402,24.400465182004776,24.231378943782225,24.18261994695263,24.191248619456978,24.207435721285325,0,0,0,0.8933629
12016644,214.34377963352483,52.599158120527136,4,24.83668980114097,24.534682111596037,23.778460187698716,23.384356214137235,23.413417640173826,23.36093069163476,0,0,0,0.5718942
13040986,215.27428913389724,53.109561635996215,4,23.96536745333956,23.67291943988705,22.987440182888143,22.620107466229413,22.636767542031944,22.5733408900978,0,0,-99,0.56797457
12019107,214.8056701238643,52.6685723933042,4,24.540997060651858,24.111311111783102,23.49907009211271,22.817499173004474,22.835519087080637,22.639135032670133,0,0,0,0.7346592
13024677,215.2960727173997,52.96715380884416,4,29.94827382320088,99.0,23.996215017007934,99.0,-99.0,25.718188687836754,244,1,-99,1.0137764
13063920,215.4240073182321,53.251740482672176,4,21.99397923290354,21.509776355527165,20.782374044502404,20.357546231893235,-99.0,20.22884723478177,0,1,-99,0.5588635
12021340,214.31475991623628,52.659119054671464,3,24.268606447893667,24.09838285915323,23.686686909522905,23.263355332506823,23.292477984937644,22.70622503579482,252,0,0,1.2099855
11039509,214.07612992744083,52.26750712615103,4,24.010191254162233,23.578792026153568,23.052865863100134,22.257454652004864,22.278544151754083,22.004223399533274,252,0,1,0.8112408
13017884,215.07143735194484,52.945914532283496,4,22.7233460102151,21.795280423565867,20.748191193084516,20.280412854854283,20.319918239520955,20.022556892843692,0,0,-99,0.3851019
13063597,215.57160852015156,53.24079191481724,4,19.862890710950655,19.035034035587742,18.228572175349754,17.806945040665518,-99.0,17.658779220324444,0,1,-99,0.3028181
14032851,215.97313053786206,53.57066562452019,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99,0.24736114
14101023,215.67170846092304,53.46388768595352,1,99.0,99.0,99.0,99.0,-99.0,99.0,0,1,-99,1.0974792
12012997,214.17659315191023,52.53321070180573,2,25.72533375594326,25.48096649940849,24.708956372435072,24.029563415181375,24.076969610588026,23.319292610991095,0,0,0,1.2278247
13018009,215.10879693271352,52.94131776774884,1,23.55387671150349,23.31931935731604,23.242797570926705,23.0897621426239,23.10498543017648,23.000240466211352,0,0,-99,0.1371547
12007603,214.51782817032438,52.49101867451827,4,21.573742676069287,20.897304649998407,20.67841810870392,20.466423478977163,20.449542714641485,20.433676622651724,0,0,0,0.066213876
12008828,214.1935700014656,52.485729258642095,2,23.884645775719875,23.55322968750202,22.969507841760024,22.500976571002127,22.50647755571443,22.32272019595677,0,0,0,0.5263642
12027719,214.84560573386494,52.74392633829848,2,25.622238129630613,24.873983484508674,23.817686978495633,22.729550763247904,22.802507676967362,22.14843918279837,0,0,0,0.9577654
12004840,214.21408517860874,52.43003318707997,2,24.150071022491655,23.32857581107132,22.698203206799395,22.517885480075325,22.50340375338396,22.43474859986989,0,0,0,0.0035342986
11050886,214.35077413968133,52.378242382604185,4,99.0,99.0,99.0,99.0,99.0,99.0,0,0,0,0.8328471
12029011,214.5324257284869,52.75168817102531,4,25.436150298972414,25.081335926483963,24.37924423280949,23.747661730824788,23.79602346880966,23.576713267004216,0,0,0,0.6776733
13035907,214.92602182605148,53.019768240250414,3,25.58870229353136,24.536171721534295,23.160369744813558,21.88199288037981,21.954513077822146,21.282584385472056,0,0,-99,0.7468937
13012337,214.6583230405637,52.87058225458895,4,23.498323735669597,23.0201190328546,22.34577070403467,22.18723865226558,22.179446078117188,22.057891829769474,0,0,0,0.370264
11033175,213.96915173127627,52.212949645250774,2,24.066037314573613,23.83990777728343,23.285635306231196,22.71606248986015,-99.0,22.30433090966745,0,1,1,1.1126772
14022784,215.7453082420169,53.4509920563105,1,99.0,99.0,99.0,99.0,-99.0,99.0,0,1,-99,1.0083766
12019957,214.64114821097402,52.637678611048614,2,26.911452124266948,25.13040943708113,24.089821754893183,23.572887904821595,23.636466707834433,23.373136359395073,0,0,0,0.53941697
12015311,214.7709360790648,52.60606614212156,4,23.733230436368363,23.628397642369645,23.21083136845301,22.907846249718887,22.954061773020644,23.18137490607889,0,0,0,0.5269349
